Date,time,PM10,status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit
01-11-2018,18:00,21.600,P,ugm-3 (TEOM FDMS),150.17492,P,ugm-3,104.99625,P,ugm-3,335.26125,P,ugm-3,21.800,P,ugm-3 (TEOM FDMS),-0.200,P,ugm-3 (TEOM FDMS)
01-11-2018,19:00,20.700,P,ugm-3 (TEOM FDMS),92.30020,P,ugm-3,100.02375,P,ugm-3,241.54875,P,ugm-3,18.900,P,ugm-3 (TEOM FDMS),1.800,P,ugm-3 (TEOM FDMS)
01-11-2018,20:00,12.700,P,ugm-3 (TEOM FDMS),11.84935,P,ugm-3,61.00875,P,ugm-3,79.17750,P,ugm-3,12.300,P,ugm-3 (TEOM FDMS),0.400,P,ugm-3 (TEOM FDMS)
01-11-2018,21:00,23.100,P,ugm-3 (TEOM FDMS),59.62094,P,ugm-3,75.35250,P,ugm-3,166.77000,P,ugm-3,20.600,P,ugm-3 (TEOM FDMS),2.500,P,ugm-3 (TEOM FDMS)
01-11-2018,22:00,23.600,P,ugm-3 (TEOM FDMS),109.63767,P,ugm-3,77.64750,P,ugm-3,245.75625,P,ugm-3,20.800,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
01-11-2018,23:00,15.600,P,ugm-3 (TEOM FDMS),58.62310,P,ugm-3,57.94875,P,ugm-3,147.83625,P,ugm-3,15.200,P,ugm-3 (TEOM FDMS),0.400,P,ugm-3 (TEOM FDMS)
01-11-2018,24:00,18.300,P,ugm-3 (TEOM FDMS),29.68574,P,ugm-3,41.50125,P,ugm-3,87.01875,P,ugm-3,15.900,P,ugm-3 (TEOM FDMS),2.400,P,ugm-3 (TEOM FDMS)
02-11-2018,01:00,18.400,P,ugm-3 (TEOM FDMS),42.53293,P,ugm-3,37.67625,P,ugm-3,102.89250,P,ugm-3,17.800,P,ugm-3 (TEOM FDMS),0.600,P,ugm-3 (TEOM FDMS)
02-11-2018,02:00,16.700,P,ugm-3 (TEOM FDMS),27.31587,P,ugm-3,28.68750,P,ugm-3,70.57125,P,ugm-3,15.000,P,ugm-3 (TEOM FDMS),1.700,P,ugm-3 (TEOM FDMS)
02-11-2018,03:00,15.600,P,ugm-3 (TEOM FDMS),35.04913,P,ugm-3,27.54000,P,ugm-3,81.28125,P,ugm-3,14.500,P,ugm-3 (TEOM FDMS),1.100,P,ugm-3 (TEOM FDMS)
02-11-2018,04:00,15.100,P,ugm-3 (TEOM FDMS),57.00161,P,ugm-3,31.17375,P,ugm-3,118.57500,P,ugm-3,14.900,P,ugm-3 (TEOM FDMS),0.200,P,ugm-3 (TEOM FDMS)
02-11-2018,05:00,19.100,P,ugm-3 (TEOM FDMS),50.39092,P,ugm-3,28.30500,P,ugm-3,105.57000,P,ugm-3,17.100,P,ugm-3 (TEOM FDMS),2.000,P,ugm-3 (TEOM FDMS)
02-11-2018,06:00,19.400,P,ugm-3 (TEOM FDMS),96.79048,P,ugm-3,38.05875,P,ugm-3,186.46875,P,ugm-3,17.100,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
02-11-2018,07:00,23.800,P,ugm-3 (TEOM FDMS),176.86714,P,ugm-3,55.27125,P,ugm-3,326.46375,P,ugm-3,21.500,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
02-11-2018,08:00,22.800,P,ugm-3 (TEOM FDMS),216.03236,P,ugm-3,78.03000,P,ugm-3,409.27500,P,ugm-3,22.800,P,ugm-3 (TEOM FDMS),0.000,P,ugm-3 (TEOM FDMS)
02-11-2018,09:00,20.300,P,ugm-3 (TEOM FDMS),139.69760,P,ugm-3,64.64250,P,ugm-3,278.84250,P,ugm-3,23.500,P,ugm-3 (TEOM FDMS),-3.200,P,ugm-3 (TEOM FDMS)
02-11-2018,10:00,17.200,P,ugm-3 (TEOM FDMS),56.00377,P,ugm-3,50.87250,P,ugm-3,136.74375,P,ugm-3,24.200,P,ugm-3 (TEOM FDMS),-7.000,P,ugm-3 (TEOM FDMS)
02-11-2018,11:00,16.100,P,ugm-3 (TEOM FDMS),28.81263,P,ugm-3,42.45750,P,ugm-3,86.63625,P,ugm-3,20.500,P,ugm-3 (TEOM FDMS),-4.400,P,ugm-3 (TEOM FDMS)
02-11-2018,12:00,9.400,P,ugm-3 (TEOM FDMS),17.33747,P,ugm-3,29.64375,P,ugm-3,56.22750,P,ugm-3,10.700,P,ugm-3 (TEOM FDMS),-1.300,P,ugm-3 (TEOM FDMS)
02-11-2018,13:00,10.200,P,ugm-3 (TEOM FDMS),25.81911,P,ugm-3,28.30500,P,ugm-3,67.89375,P,ugm-3,9.900,P,ugm-3 (TEOM FDMS),0.300,P,ugm-3 (TEOM FDMS)
02-11-2018,14:00,8.600,P,ugm-3 (TEOM FDMS),26.19330,P,ugm-3,37.10250,P,ugm-3,77.26500,P,ugm-3,6.500,P,ugm-3 (TEOM FDMS),2.100,P,ugm-3 (TEOM FDMS)
02-11-2018,15:00,16.200,P,ugm-3 (TEOM FDMS),43.28131,P,ugm-3,52.97625,P,ugm-3,119.34000,P,ugm-3,14.100,P,ugm-3 (TEOM FDMS),2.100,P,ugm-3 (TEOM FDMS)
02-11-2018,16:00,11.500,P,ugm-3 (TEOM FDMS),62.86392,P,ugm-3,73.82250,P,ugm-3,170.21250,P,ugm-3,10.000,P,ugm-3 (TEOM FDMS),1.500,P,ugm-3 (TEOM FDMS)
02-11-2018,17:00,23.900,P,ugm-3 (TEOM FDMS),128.97082,P,ugm-3,108.24750,P,ugm-3,306.00000,P,ugm-3,22.600,P,ugm-3 (TEOM FDMS),1.300,P,ugm-3 (TEOM FDMS)
02-11-2018,18:00,19.400,P,ugm-3 (TEOM FDMS),135.20732,P,ugm-3,109.01250,P,ugm-3,316.32750,P,ugm-3,19.900,P,ugm-3 (TEOM FDMS),-0.500,P,ugm-3 (TEOM FDMS)
02-11-2018,19:00,30.900,P,ugm-3 (TEOM FDMS),109.38821,P,ugm-3,97.72875,P,ugm-3,265.45500,P,ugm-3,27.600,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS)
02-11-2018,20:00,48.400,P,ugm-3 (TEOM FDMS),170.88010,P,ugm-3,96.58125,P,ugm-3,358.59375,P,ugm-3,43.800,P,ugm-3 (TEOM FDMS),4.600,P,ugm-3 (TEOM FDMS)
02-11-2018,21:00,74.000,P,ugm-3 (TEOM FDMS),226.63441,P,ugm-3,98.68500,P,ugm-3,446.18625,P,ugm-3,69.200,P,ugm-3 (TEOM FDMS),4.800,P,ugm-3 (TEOM FDMS)
02-11-2018,22:00,87.400,P,ugm-3 (TEOM FDMS),302.96917,P,ugm-3,111.30750,P,ugm-3,575.85375,P,ugm-3,80.900,P,ugm-3 (TEOM FDMS),6.500,P,ugm-3 (TEOM FDMS)
02-11-2018,23:00,49.400,P,ugm-3 (TEOM FDMS),181.23269,P,ugm-3,81.66375,P,ugm-3,359.55000,P,ugm-3,43.300,P,ugm-3 (TEOM FDMS),6.100,P,ugm-3 (TEOM FDMS)
02-11-2018,24:00,42.100,P,ugm-3 (TEOM FDMS),149.80073,P,ugm-3,73.44000,P,ugm-3,303.13125,P,ugm-3,37.200,P,ugm-3 (TEOM FDMS),4.900,P,ugm-3 (TEOM FDMS)
03-11-2018,01:00,50.700,P,ugm-3 (TEOM FDMS),160.52751,P,ugm-3,68.08500,P,ugm-3,314.22375,P,ugm-3,44.800,P,ugm-3 (TEOM FDMS),5.900,P,ugm-3 (TEOM FDMS)
03-11-2018,02:00,54.100,P,ugm-3 (TEOM FDMS),228.50536,P,ugm-3,70.18875,P,ugm-3,420.55875,P,ugm-3,47.900,P,ugm-3 (TEOM FDMS),6.200,P,ugm-3 (TEOM FDMS)
03-11-2018,03:00,54.500,P,ugm-3 (TEOM FDMS),232.87091,P,ugm-3,72.48375,P,ugm-3,429.54750,P,ugm-3,48.800,P,ugm-3 (TEOM FDMS),5.700,P,ugm-3 (TEOM FDMS)
03-11-2018,04:00,17.300,P,ugm-3 (TEOM FDMS),95.79264,P,ugm-3,71.71875,P,ugm-3,218.59875,P,ugm-3,15.000,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
03-11-2018,05:00,10.200,P,ugm-3 (TEOM FDMS),23.32451,P,ugm-3,64.45125,P,ugm-3,100.21500,P,ugm-3,9.800,P,ugm-3 (TEOM FDMS),0.400,P,ugm-3 (TEOM FDMS)
03-11-2018,06:00,10.700,P,ugm-3 (TEOM FDMS),18.21058,P,ugm-3,52.59375,P,ugm-3,80.51625,P,ugm-3,9.300,P,ugm-3 (TEOM FDMS),1.400,P,ugm-3 (TEOM FDMS)
03-11-2018,07:00,10.900,P,ugm-3 (TEOM FDMS),22.32667,P,ugm-3,54.69750,P,ugm-3,88.93125,P,ugm-3,10.100,P,ugm-3 (TEOM FDMS),0.800,P,ugm-3 (TEOM FDMS)
03-11-2018,08:00,10.200,P,ugm-3 (TEOM FDMS),21.82775,P,ugm-3,47.62125,P,ugm-3,81.09000,P,ugm-3,9.500,P,ugm-3 (TEOM FDMS),0.700,P,ugm-3 (TEOM FDMS)
03-11-2018,09:00,11.800,P,ugm-3 (TEOM FDMS),23.82343,P,ugm-3,38.82375,P,ugm-3,75.35250,P,ugm-3,12.900,P,ugm-3 (TEOM FDMS),-1.100,P,ugm-3 (TEOM FDMS)
03-11-2018,10:00,16.100,P,ugm-3 (TEOM FDMS),16.46436,P,ugm-3,25.05375,P,ugm-3,50.29875,P,ugm-3,16.700,P,ugm-3 (TEOM FDMS),-0.600,P,ugm-3 (TEOM FDMS)
03-11-2018,11:00,17.800,P,ugm-3 (TEOM FDMS),14.96760,P,ugm-3,21.42000,P,ugm-3,44.37000,P,ugm-3,16.500,P,ugm-3 (TEOM FDMS),1.300,P,ugm-3 (TEOM FDMS)
03-11-2018,12:00,16.900,P,ugm-3 (TEOM FDMS),24.19762,P,ugm-3,35.38125,P,ugm-3,72.48375,P,ugm-3,12.800,P,ugm-3 (TEOM FDMS),4.100,P,ugm-3 (TEOM FDMS)
03-11-2018,13:00,17.400,P,ugm-3 (TEOM FDMS),23.32451,P,ugm-3,36.72000,P,ugm-3,72.48375,P,ugm-3,14.600,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
03-11-2018,14:00,16.200,P,ugm-3 (TEOM FDMS),20.20626,P,ugm-3,32.13000,P,ugm-3,63.11250,P,ugm-3,14.100,P,ugm-3 (TEOM FDMS),2.100,P,ugm-3 (TEOM FDMS)
03-11-2018,15:00,11.300,P,ugm-3 (TEOM FDMS),19.20842,P,ugm-3,35.38125,P,ugm-3,64.83375,P,ugm-3,10.700,P,ugm-3 (TEOM FDMS),0.600,P,ugm-3 (TEOM FDMS)
03-11-2018,16:00,13.100,P,ugm-3 (TEOM FDMS),21.45356,P,ugm-3,42.45750,P,ugm-3,75.35250,P,ugm-3,11.600,P,ugm-3 (TEOM FDMS),1.500,P,ugm-3 (TEOM FDMS)
03-11-2018,17:00,12.700,P,ugm-3 (TEOM FDMS),17.83639,P,ugm-3,41.69250,P,ugm-3,69.04125,P,ugm-3,11.000,P,ugm-3 (TEOM FDMS),1.700,P,ugm-3 (TEOM FDMS)
03-11-2018,18:00,14.300,P,ugm-3 (TEOM FDMS),12.97192,P,ugm-3,29.64375,P,ugm-3,49.53375,P,ugm-3,12.200,P,ugm-3 (TEOM FDMS),2.100,P,ugm-3 (TEOM FDMS)
03-11-2018,19:00,18.900,P,ugm-3 (TEOM FDMS),17.21274,P,ugm-3,45.32625,P,ugm-3,71.71875,P,ugm-3,15.800,P,ugm-3 (TEOM FDMS),3.100,P,ugm-3 (TEOM FDMS)
03-11-2018,20:00,13.000,P,ugm-3 (TEOM FDMS),15.46652,P,ugm-3,45.32625,P,ugm-3,69.04125,P,ugm-3,10.200,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
03-11-2018,21:00,12.500,P,ugm-3 (TEOM FDMS),8.98056,P,ugm-3,33.08625,P,ugm-3,46.85625,P,ugm-3,11.000,P,ugm-3 (TEOM FDMS),1.500,P,ugm-3 (TEOM FDMS)
03-11-2018,22:00,17.500,P,ugm-3 (TEOM FDMS),9.35475,P,ugm-3,41.69250,P,ugm-3,56.03625,P,ugm-3,13.300,P,ugm-3 (TEOM FDMS),4.200,P,ugm-3 (TEOM FDMS)
03-11-2018,23:00,16.200,P,ugm-3 (TEOM FDMS),8.60637,P,ugm-3,35.95500,P,ugm-3,49.15125,P,ugm-3,12.600,P,ugm-3 (TEOM FDMS),3.600,P,ugm-3 (TEOM FDMS)
03-11-2018,24:00,16.800,P,ugm-3 (TEOM FDMS),6.36123,P,ugm-3,29.64375,P,ugm-3,39.39750,P,ugm-3,13.500,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS)
04-11-2018,01:00,15.800,P,ugm-3 (TEOM FDMS),7.35907,P,ugm-3,30.60000,P,ugm-3,41.88375,P,ugm-3,13.600,P,ugm-3 (TEOM FDMS),2.200,P,ugm-3 (TEOM FDMS)
04-11-2018,02:00,16.500,P,ugm-3 (TEOM FDMS),4.24082,P,ugm-3,18.55125,P,ugm-3,25.05375,P,ugm-3,13.900,P,ugm-3 (TEOM FDMS),2.600,P,ugm-3 (TEOM FDMS)
04-11-2018,03:00,14.500,P,ugm-3 (TEOM FDMS),3.99136,P,ugm-3,19.89000,P,ugm-3,26.01000,P,ugm-3,11.600,P,ugm-3 (TEOM FDMS),2.900,P,ugm-3 (TEOM FDMS)
04-11-2018,04:00,14.400,P,ugm-3 (TEOM FDMS),3.99136,P,ugm-3,19.31625,P,ugm-3,25.43625,P,ugm-3,12.500,P,ugm-3 (TEOM FDMS),1.900,P,ugm-3 (TEOM FDMS)
04-11-2018,05:00,14.300,P,ugm-3 (TEOM FDMS),3.24298,P,ugm-3,16.83000,P,ugm-3,21.80250,P,ugm-3,11.400,P,ugm-3 (TEOM FDMS),2.900,P,ugm-3 (TEOM FDMS)
04-11-2018,06:00,10.500,P,ugm-3 (TEOM FDMS),3.86663,P,ugm-3,19.89000,P,ugm-3,25.81875,P,ugm-3,8.100,P,ugm-3 (TEOM FDMS),2.400,P,ugm-3 (TEOM FDMS)
04-11-2018,07:00,8.900,P,ugm-3 (TEOM FDMS),5.11393,P,ugm-3,17.02125,P,ugm-3,24.86250,P,ugm-3,6.900,P,ugm-3 (TEOM FDMS),2.000,P,ugm-3 (TEOM FDMS)
04-11-2018,08:00,10.300,P,ugm-3 (TEOM FDMS),8.10745,P,ugm-3,35.38125,P,ugm-3,47.81250,P,ugm-3,8.700,P,ugm-3 (TEOM FDMS),1.600,P,ugm-3 (TEOM FDMS)
04-11-2018,09:00,9.700,P,ugm-3 (TEOM FDMS),23.44924,P,ugm-3,54.69750,P,ugm-3,90.65250,P,ugm-3,9.200,P,ugm-3 (TEOM FDMS),0.500,P,ugm-3 (TEOM FDMS)
04-11-2018,10:00,9.800,P,ugm-3 (TEOM FDMS),16.71382,P,ugm-3,47.43000,P,ugm-3,73.05750,P,ugm-3,8.900,P,ugm-3 (TEOM FDMS),0.900,P,ugm-3 (TEOM FDMS)
04-11-2018,11:00,15.300,P,ugm-3 (TEOM FDMS),22.70086,P,ugm-3,48.38625,P,ugm-3,83.19375,P,ugm-3,10.600,P,ugm-3 (TEOM FDMS),4.700,P,ugm-3 (TEOM FDMS)
04-11-2018,12:00,17.800,P,ugm-3 (TEOM FDMS),34.67494,P,ugm-3,57.75750,P,ugm-3,110.92500,P,ugm-3,15.000,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
04-11-2018,13:00,14.600,P,ugm-3 (TEOM FDMS),35.92224,P,ugm-3,58.14000,P,ugm-3,113.22000,P,ugm-3,11.600,P,ugm-3 (TEOM FDMS),3.000,P,ugm-3 (TEOM FDMS)
04-11-2018,14:00,11.700,P,ugm-3 (TEOM FDMS),26.19330,P,ugm-3,47.43000,P,ugm-3,87.59250,P,ugm-3,9.500,P,ugm-3 (TEOM FDMS),2.200,P,ugm-3 (TEOM FDMS)
04-11-2018,15:00,13.000,P,ugm-3 (TEOM FDMS),25.81911,P,ugm-3,55.08000,P,ugm-3,94.66875,P,ugm-3,10.300,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS)
04-11-2018,16:00,12.100,P,ugm-3 (TEOM FDMS),27.56533,P,ugm-3,60.43500,P,ugm-3,102.70125,P,ugm-3,10.100,P,ugm-3 (TEOM FDMS),2.000,P,ugm-3 (TEOM FDMS)
04-11-2018,17:00,19.200,P,ugm-3 (TEOM FDMS),27.44060,P,ugm-3,60.81750,P,ugm-3,102.89250,P,ugm-3,15.500,P,ugm-3 (TEOM FDMS),3.700,P,ugm-3 (TEOM FDMS)
04-11-2018,18:00,21.500,P,ugm-3 (TEOM FDMS),12.97192,P,ugm-3,53.55000,P,ugm-3,73.44000,P,ugm-3,17.800,P,ugm-3 (TEOM FDMS),3.700,P,ugm-3 (TEOM FDMS)
04-11-2018,19:00,28.000,P,ugm-3 (TEOM FDMS),16.46436,P,ugm-3,50.87250,P,ugm-3,76.11750,P,ugm-3,25.100,P,ugm-3 (TEOM FDMS),2.900,P,ugm-3 (TEOM FDMS)
04-11-2018,20:00,24.100,P,ugm-3 (TEOM FDMS),5.11393,P,ugm-3,31.93875,P,ugm-3,39.78000,P,ugm-3,21.700,P,ugm-3 (TEOM FDMS),2.400,P,ugm-3 (TEOM FDMS)
04-11-2018,21:00,27.500,P,ugm-3 (TEOM FDMS),4.24082,P,ugm-3,28.30500,P,ugm-3,34.80750,P,ugm-3,22.200,P,ugm-3 (TEOM FDMS),5.300,P,ugm-3 (TEOM FDMS)
04-11-2018,22:00,28.300,P,ugm-3 (TEOM FDMS),5.86231,P,ugm-3,35.76375,P,ugm-3,44.75250,P,ugm-3,23.200,P,ugm-3 (TEOM FDMS),5.100,P,ugm-3 (TEOM FDMS)
04-11-2018,23:00,21.300,P,ugm-3 (TEOM FDMS),3.74190,P,ugm-3,28.11375,P,ugm-3,33.85125,P,ugm-3,15.900,P,ugm-3 (TEOM FDMS),5.400,P,ugm-3 (TEOM FDMS)
04-11-2018,24:00,19.500,P,ugm-3 (TEOM FDMS),3.24298,P,ugm-3,23.14125,P,ugm-3,28.11375,P,ugm-3,13.700,P,ugm-3 (TEOM FDMS),5.800,P,ugm-3 (TEOM FDMS)
05-11-2018,01:00,21.500,P,ugm-3 (TEOM FDMS),5.61285,P,ugm-3,28.49625,P,ugm-3,37.10250,P,ugm-3,17.200,P,ugm-3 (TEOM FDMS),4.300,P,ugm-3 (TEOM FDMS)
05-11-2018,02:00,19.900,P,ugm-3 (TEOM FDMS),1.24730,P,ugm-3,21.42000,P,ugm-3,23.33250,P,ugm-3,15.900,P,ugm-3 (TEOM FDMS),4.000,P,ugm-3 (TEOM FDMS)
05-11-2018,03:00,21.000,P,ugm-3 (TEOM FDMS),2.36987,P,ugm-3,14.34375,P,ugm-3,17.97750,P,ugm-3,15.900,P,ugm-3 (TEOM FDMS),5.100,P,ugm-3 (TEOM FDMS)
05-11-2018,04:00,21.100,P,ugm-3 (TEOM FDMS),1.37203,P,ugm-3,13.38750,P,ugm-3,15.49125,P,ugm-3,17.700,P,ugm-3 (TEOM FDMS),3.400,P,ugm-3 (TEOM FDMS)
05-11-2018,05:00,23.400,P,ugm-3 (TEOM FDMS),10.47732,P,ugm-3,18.74250,P,ugm-3,34.80750,P,ugm-3,18.700,P,ugm-3 (TEOM FDMS),4.700,P,ugm-3 (TEOM FDMS)
05-11-2018,06:00,21.100,P,ugm-3 (TEOM FDMS),4.86447,P,ugm-3,18.74250,P,ugm-3,26.20125,P,ugm-3,17.800,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS)
05-11-2018,07:00,22.800,P,ugm-3 (TEOM FDMS),4.61501,P,ugm-3,27.73125,P,ugm-3,34.80750,P,ugm-3,17.900,P,ugm-3 (TEOM FDMS),4.900,P,ugm-3 (TEOM FDMS)
05-11-2018,08:00,24.700,P,ugm-3 (TEOM FDMS),12.72246,P,ugm-3,38.44125,P,ugm-3,57.94875,P,ugm-3,20.300,P,ugm-3 (TEOM FDMS),4.400,P,ugm-3 (TEOM FDMS)
05-11-2018,09:00,24.200,P,ugm-3 (TEOM FDMS),24.94600,P,ugm-3,41.69250,P,ugm-3,79.94250,P,ugm-3,20.000,P,ugm-3 (TEOM FDMS),4.200,P,ugm-3 (TEOM FDMS)
05-11-2018,10:00,22.000,P,ugm-3 (TEOM FDMS),14.46868,P,ugm-3,35.19000,P,ugm-3,57.37500,P,ugm-3,18.500,P,ugm-3 (TEOM FDMS),3.500,P,ugm-3 (TEOM FDMS)
05-11-2018,11:00,25.700,P,ugm-3 (TEOM FDMS),25.69438,P,ugm-3,35.57250,P,ugm-3,74.97000,P,ugm-3,21.900,P,ugm-3 (TEOM FDMS),3.800,P,ugm-3 (TEOM FDMS)
05-11-2018,12:00,32.600,P,ugm-3 (TEOM FDMS),76.21003,P,ugm-3,59.67000,P,ugm-3,176.52375,P,ugm-3,30.400,P,ugm-3 (TEOM FDMS),2.200,P,ugm-3 (TEOM FDMS)
05-11-2018,13:00,31.900,P,ugm-3 (TEOM FDMS),75.33692,P,ugm-3,60.62625,P,ugm-3,176.14125,P,ugm-3,27.900,P,ugm-3 (TEOM FDMS),4.000,P,ugm-3 (TEOM FDMS)
05-11-2018,14:00,23.700,P,ugm-3 (TEOM FDMS),59.99513,P,ugm-3,56.61000,P,ugm-3,148.60125,P,ugm-3,19.400,P,ugm-3 (TEOM FDMS),4.300,P,ugm-3 (TEOM FDMS)
05-11-2018,15:00,24.100,P,ugm-3 (TEOM FDMS),61.99081,P,ugm-3,45.51750,P,ugm-3,140.56875,P,ugm-3,21.800,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
05-11-2018,16:00,28.000,P,ugm-3 (TEOM FDMS),45.40172,P,ugm-3,48.96000,P,ugm-3,118.57500,P,ugm-3,23.700,P,ugm-3 (TEOM FDMS),4.300,P,ugm-3 (TEOM FDMS)
05-11-2018,17:00,30.100,P,ugm-3 (TEOM FDMS),55.62958,P,ugm-3,55.46250,P,ugm-3,140.76000,P,ugm-3,25.000,P,ugm-3 (TEOM FDMS),5.100,P,ugm-3 (TEOM FDMS)
05-11-2018,18:00,29.900,P,ugm-3 (TEOM FDMS),16.83855,P,ugm-3,50.68125,P,ugm-3,76.50000,P,ugm-3,26.000,P,ugm-3 (TEOM FDMS),3.900,P,ugm-3 (TEOM FDMS)
05-11-2018,19:00,39.900,P,ugm-3 (TEOM FDMS),103.90009,P,ugm-3,74.97000,P,ugm-3,234.28125,P,ugm-3,35.300,P,ugm-3 (TEOM FDMS),4.600,P,ugm-3 (TEOM FDMS)
05-11-2018,20:00,47.400,P,ugm-3 (TEOM FDMS),97.53886,P,ugm-3,68.46750,P,ugm-3,218.02500,P,ugm-3,44.300,P,ugm-3 (TEOM FDMS),3.100,P,ugm-3 (TEOM FDMS)
05-11-2018,21:00,43.500,P,ugm-3 (TEOM FDMS),72.96705,P,ugm-3,59.86125,P,ugm-3,171.74250,P,ugm-3,39.800,P,ugm-3 (TEOM FDMS),3.700,P,ugm-3 (TEOM FDMS)
05-11-2018,22:00,37.900,P,ugm-3 (TEOM FDMS),57.12634,P,ugm-3,52.02000,P,ugm-3,139.61250,P,ugm-3,33.300,P,ugm-3 (TEOM FDMS),4.600,P,ugm-3 (TEOM FDMS)
05-11-2018,23:00,32.600,P,ugm-3 (TEOM FDMS),66.98001,P,ugm-3,53.93250,P,ugm-3,156.63375,P,ugm-3,29.200,P,ugm-3 (TEOM FDMS),3.400,P,ugm-3 (TEOM FDMS)
05-11-2018,24:00,32.400,P,ugm-3 (TEOM FDMS),52.01241,P,ugm-3,46.47375,P,ugm-3,126.22500,P,ugm-3,29.500,P,ugm-3 (TEOM FDMS),2.900,P,ugm-3 (TEOM FDMS)
06-11-2018,01:00,24.900,P,ugm-3 (TEOM FDMS),42.53293,P,ugm-3,48.38625,P,ugm-3,113.60250,P,ugm-3,21.900,P,ugm-3 (TEOM FDMS),3.000,P,ugm-3 (TEOM FDMS)
06-11-2018,02:00,22.800,P,ugm-3 (TEOM FDMS),52.76079,P,ugm-3,48.76875,P,ugm-3,129.66750,P,ugm-3,17.100,P,ugm-3 (TEOM FDMS),5.700,P,ugm-3 (TEOM FDMS)
06-11-2018,03:00,18.200,P,ugm-3 (TEOM FDMS),41.78455,P,ugm-3,49.53375,P,ugm-3,113.60250,P,ugm-3,15.200,P,ugm-3 (TEOM FDMS),3.000,P,ugm-3 (TEOM FDMS)
06-11-2018,04:00,14.700,P,ugm-3 (TEOM FDMS),41.28563,P,ugm-3,51.06375,P,ugm-3,114.36750,P,ugm-3,12.700,P,ugm-3 (TEOM FDMS),2.000,P,ugm-3 (TEOM FDMS)
06-11-2018,05:00,16.300,P,ugm-3 (TEOM FDMS),45.90064,P,ugm-3,52.02000,P,ugm-3,122.40000,P,ugm-3,13.800,P,ugm-3 (TEOM FDMS),2.500,P,ugm-3 (TEOM FDMS)
06-11-2018,06:00,15.600,P,ugm-3 (TEOM FDMS),37.29427,P,ugm-3,47.62125,P,ugm-3,104.80500,P,ugm-3,11.200,P,ugm-3 (TEOM FDMS),4.400,P,ugm-3 (TEOM FDMS)
06-11-2018,07:00,16.800,P,ugm-3 (TEOM FDMS),88.18411,P,ugm-3,68.27625,P,ugm-3,203.49000,P,ugm-3,14.100,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS)
06-11-2018,08:00,19.100,P,ugm-3 (TEOM FDMS),107.64199,P,ugm-3,76.11750,P,ugm-3,241.16625,P,ugm-3,18.800,P,ugm-3 (TEOM FDMS),0.300,P,ugm-3 (TEOM FDMS)
06-11-2018,09:00,27.000,P,ugm-3 (TEOM FDMS),148.80289,P,ugm-3,80.51625,P,ugm-3,308.67750,P,ugm-3,23.700,P,ugm-3 (TEOM FDMS),3.300,P,ugm-3 (TEOM FDMS)
06-11-2018,10:00,31.800,P,ugm-3 (TEOM FDMS),169.00915,P,ugm-3,88.35750,P,ugm-3,347.50125,P,ugm-3,29.500,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
06-11-2018,11:00,23.500,P,ugm-3 (TEOM FDMS),61.61662,P,ugm-3,61.20000,P,ugm-3,155.67750,P,ugm-3,20.700,P,ugm-3 (TEOM FDMS),2.800,P,ugm-3 (TEOM FDMS)
06-11-2018,12:00,19.600,P,ugm-3 (TEOM FDMS),54.25755,P,ugm-3,62.73000,P,ugm-3,145.92375,P,ugm-3,16.900,P,ugm-3 (TEOM FDMS),2.700,P,ugm-3 (TEOM FDMS)
06-11-2018,13:00,19.000,P,ugm-3 (TEOM FDMS),42.40820,P,ugm-3,54.50625,P,ugm-3,119.53125,P,ugm-3,16.700,P,ugm-3 (TEOM FDMS),2.300,P,ugm-3 (TEOM FDMS)
06-11-2018,14:00,14.800,P,ugm-3 (TEOM FDMS),37.16954,P,ugm-3,49.72500,P,ugm-3,106.71750,P,ugm-3,13.300,P,ugm-3 (TEOM FDMS),1.500,P,ugm-3 (TEOM FDMS)
06-11-2018,15:00,15.000,P,ugm-3 (TEOM FDMS),46.02537,P,ugm-3,58.33125,P,ugm-3,128.90250,P,ugm-3,11.200,P,ugm-3 (TEOM FDMS),3.800,P,ugm-3 (TEOM FDMS)
